	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5515.48188976	0.951216261246	3829.0	10.2024964213	0.997473966525
CK-2	6114.56631893	0.946584471843	4201.0	10.4256377617	0.997659835925
CK-3	4877.69639794	0.958413862046	3543.0	10.0233910081	0.99687156597
TA-1	4965.67178503	0.956347884039	3320.0	9.62371229673	0.994950222635
TA-2	5127.96153846	0.955481506165	3413.0	9.7706401785	0.995952538757
TA-3	5212.6245283	0.954448517161	3451.0	9.80305678655	0.995945048196
TB-1	5345.75247525	0.952282572476	3655.0	9.91217723551	0.996704617288
TB-2	5286.21651376	0.954248583805	3558.0	9.88252894586	0.996431144078
TB-3	5210.5	0.953482172609	3640.0	9.89201308466	0.996666027463
TC-3	4981.22485207	0.956514495168	3303.0	9.66500693272	0.996283573586
TC-2	4210.15827338	0.963312229257	2758.0	9.09875406107	0.993748093077
TC-1	4562.27083333	0.959846717761	3051.0	9.42119712005	0.995167251258
