	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	4542.39337474	0.915922718188	2895.0	10.1103268053	0.99755977028
CK-2	5033.77168142	0.903464357095	3177.0	10.2830554626	0.997682300185
CK-3	4131.49364407	0.923117921386	2722.0	9.94326075111	0.997029331101
TA-1	4029.76070529	0.925849433711	2471.0	9.53601272855	0.995012678645
TA-2	4105.5	0.92398401066	2557.0	9.67661109833	0.995800330315
TA-3	4153.60747664	0.922718187875	2583.0	9.68768648677	0.995859540231
TB-1	4194.77568134	0.919720186542	2674.0	9.76338555477	0.996565141338
TB-2	4269.27983539	0.917921385743	2709.0	9.78290262586	0.996450458744
TB-3	4131.30891089	0.919920053298	2702.0	9.78001290718	0.996643747606
TC-3	3978.94827586	0.925782811459	2452.0	9.52675248703	0.996023943176
TC-2	3173.9502924	0.940906062625	2025.0	8.99426424015	0.993461192427
TC-1	3833.28418231	0.92871419054	2300.0	9.34701255841	0.995268151235
