	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6746.82367448	0.982472650276	5379.0	10.3243893369	0.997557558809
CK-2	7170.39174107	0.981613927773	5808.0	10.5097416561	0.997629074714
CK-3	5769.12780899	0.986225149982	4807.0	10.1123259392	0.996939755117
TA-1	6352.49851632	0.98267262675	4744.0	9.70607061102	0.994985391465
TA-2	6573.7864215	0.981908010822	4902.0	9.85750275695	0.995907874467
TB-1	6755.77777778	0.981590401129	5156.0	9.9819758686	0.996634230055
TB-2	6863.64563758	0.981131631573	5138.0	9.9671289714	0.996500955671
TB-3	6936.51235371	0.981037524997	5248.0	9.98784796799	0.99665368181
TC-3	6178.02892562	0.982990236443	4739.0	9.746839196	0.996288765601
TC-2	5356.11052632	0.985201740972	3969.0	9.1577228609	0.99367289477
TC-1	5803.07913669	0.983766615692	4434.0	9.51261840794	0.995328183883
