	sequences per sample	iteration	CK-1	CK-2	CK-3	TA-1	TA-2	TA-3	TB-1	TB-2	TB-3	TC-3	TC-2	TC-1
alpha_rarefaction_60010_5.txt	60010	5	6182.6378866	7071.79699248	5588.02752294	5766.22555205	6083.125	5905.47971014	6041.12330623	6259.85656292	6466.12760055	5749.90292758	4825.07678571	5489.75993377
alpha_rarefaction_60010_6.txt	60010	6	6241.69191271	6820.86046512	5440.80234261	5832.39781591	6116.18314425	6068.41984733	6413.55725191	6274.73624824	6433.41151079	5704.44207317	4940.53258845	5396.54153355
alpha_rarefaction_60010_7.txt	60010	7	6394.25641026	6838.36522754	5624.72741194	5762.03231018	5831.41729894	6153.67082683	6217.6230441	6243.58902077	6295.20491803	5696.96136012	4858.16457961	5346.13050571
alpha_rarefaction_60010_8.txt	60010	8	6291.46726573	6843.28518519	5545.79376855	5732.53106509	6075.28679818	6050.47988077	6451.48104956	6265.75	6392.8782235	5724.00150602	4859.5	5502.83645656
alpha_rarefaction_60010_9.txt	60010	9	6301.68041237	6857.46007151	5536.24961715	5632.17808219	6097.08474576	6111.10232558	6280.65767045	6349.97226277	6168.0198939	5765.85903084	4829.26678445	5480.87275693
alpha_rarefaction_65010_0.txt	65010	0	6405.60225847	6986.02408257	5683.67567568	5866.50464396	6065.97260274	5972.16877637	6400.77118644	6461.0256776	6409.99061662	5960.41616766	4923.75488455	5512.08585056
alpha_rarefaction_65010_1.txt	65010	1	6400.28978008	7122.2810219	5536.06696429	5963.33487654	6058.51047904	6111.63663664	6332.52066116	6505.49851632	6408.00382166	5740.1915493	5003.40883978	5537.78301887
alpha_rarefaction_65010_2.txt	65010	2	6376.00767263	6956.07242991	5473.85195155	5901.51769912	6110.53043478	6052.34421365	6347.28571429	6188.02796272	6524.26729986	5835.73763118	5015.12873134	5475.9193038
alpha_rarefaction_65010_3.txt	65010	3	6446.7767624	6863.03222094	5586.24597365	6140.60761589	6022.21068249	6232.4641791	6236.6369863	6404.0915493	6558.09537167	5893.5238806	5034.75438596	5749.67171717
alpha_rarefaction_65010_4.txt	65010	4	6479.25745257	6973.64547677	5784.57534247	5920.34259259	6209.89235569	6051.72086331	6489.49567723	6413.24645892	6315.35974843	5755.31927711	4908.28308824	5498.1572327
alpha_rarefaction_65010_5.txt	65010	5	6235.88888889	6920.56557377	5473.83573487	5756.16071429	6168.29503106	6145.0877193	6425.65738162	6479.28034682	6718.18681319	5779.00895522	4939.5630713	5577.42610063
alpha_rarefaction_65010_6.txt	65010	6	6466.10358566	7079.73638614	5658.32473445	6055.25714286	6077.50226244	6228.90648567	6442.46971935	6487.24675325	6418.44652406	5808.86950147	4899.09838998	5574.94660194
alpha_rarefaction_65010_7.txt	65010	7	6408.66666667	6870.50689655	5539.43884892	5970.35429448	5992.76005747	6042.05769231	6238.31206657	6375.71809257	6360.46551724	5793.99693721	4932.89417989	5574.01265823
alpha_rarefaction_65010_8.txt	65010	8	6467.0013369	6904.98319328	5697.92825112	5973.01572327	6223.14483821	6132.58017493	6548.01178203	6301.15352697	6542.00839161	5807.43589744	4967.54311927	5534.89922481
alpha_rarefaction_65010_9.txt	65010	9	6465.64583333	7209.79782082	5684.96920821	6060.55226209	6227.79320988	6028.72594752	6596.83787661	6316.82278481	6569.70224719	5753.77647059	4893.35175879	5483.98130841
alpha_rarefaction_70010_0.txt	70010	0	6446.67809058	7164.00364078	5627.18032787	6004.74193548	6215.9544808	6276.56387665	6669.77350427	6666.56164384	6445.00130208	5971.87039764	4958.36131387	5739.87980769
alpha_rarefaction_70010_1.txt	70010	1	6397.86206897	7138.93189964	5615.95035461	5972.21597633	6068.32398317	6267.19497784	6534.98601399	6760.97503671	6561.58333333	5953.63241679	4966.41330998	5693.91935484
alpha_rarefaction_70010_2.txt	70010	2	6533.34015345	7030.53017751	5652.31818182	6179.45904173	6195.24925816	6273.74381368	6474.88694482	6452.20138889	6597.2740448	5813.05217391	5226.12387792	5708.12202853
alpha_rarefaction_70010_3.txt	70010	3	6560.45736434	6904.90238365	5681.07338129	6071.06824926	6195.11206897	6301.78688525	6515.83628922	6571.6013986	6493.19602649	6001.95096582	5061.31578947	5627.28548896
alpha_rarefaction_70010_4.txt	70010	4	6526.50189155	7062.76717113	5473.8551532	5949.84693878	6255.31818182	6203.84210526	6456.48228883	6591.58022923	6585.12449799	5919.61270802	5222.83269962	5700.88178914
alpha_rarefaction_70010_5.txt	70010	5	6484.00744417	7049.50115741	5703.95522388	6070.60902256	6230.07680723	6251.25574713	6501.85656292	6341.85948158	6488.57236842	5937.29577465	5044.38035714	5578.26717557
alpha_rarefaction_70010_6.txt	70010	6	6615.02792553	7062.96924829	5651.4420904	5948.56880734	6088.47482014	6218.30735931	6526.36657303	6451.90650407	6522.24547804	5904.72321429	5158.53521127	5700.14733542
alpha_rarefaction_70010_7.txt	70010	7	6500.19129288	7030.85416667	5732.72173913	6074.65671642	6014.85488506	6278.73134328	6415.43131868	6504.36935705	6570.29183956	5935.34508076	5082.98598949	5801.93376414
alpha_rarefaction_70010_8.txt	70010	8	6482.77777778	6953.4805492	5617.05907781	6055.66616314	6305.60557185	6304.7437408	6473.78461538	6582.36728838	6609.04862024	5769.53922967	5072.34548611	5623.4048
alpha_rarefaction_70010_9.txt	70010	9	6643.41666667	6903.45571096	5660.32853026	6104.0777605	6152.26576577	6124.54676259	6432.16504854	6681.32621951	6471.273794	5955.4720121	5220.02355072	5645.61443932
alpha_rarefaction_75010_0.txt	75010	0	6533.16259169	7240.67370892	5700.984375	6233.62461538	6287.71732955	6362.92011412	6476.08730159	6683.92551724	6721.09864865	5991.96661829	5250.22099448	5785.4511041
alpha_rarefaction_75010_1.txt	75010	1	6636.73596939	7198.54819977	5600.2837274	6089.81007194	6430.28251121	6203.29329609	6520.67901235	6592.3310992	6536.03645833	6073.9132948	5040.34251291	5716.05255023
alpha_rarefaction_75010_2.txt	75010	2	6662.15831135	7016.86148649	5707.48920863	6245.12593703	6380.65315315	6326.75108538	6571.54166667	6597.90871369	6833.89473684	5949.03960396	5192.38586957	5620.07328244
alpha_rarefaction_75010_3.txt	75010	3	6645.3671199	7122.81618497	5721.99270073	6206.65217391	6142.16975749	6316.97289586	6441.17777778	6697.82734807	6960.62747875	6081.28	5133.0626087	5766.6953125
alpha_rarefaction_75010_4.txt	75010	4	6551.61720698	7235.28384798	5724.93804035	6071.06891496	6462.83856502	6245.20958904	6524.30434783	6398.68660598	6547.51069182	5827.97916667	5156.79861111	5776.33800623
alpha_rarefaction_75010_5.txt	75010	5	6754.08707124	7156.21634062	5572.38770053	6159.37481481	6182.53769559	6308.56302521	6534.83554377	6550.11764706	6634.24453024	5865.02876712	5174.51001821	5678.6921875
alpha_rarefaction_75010_6.txt	75010	6	6551.22420382	7014.87831858	5667.14285714	6086.91818182	6210.87589158	6434.15239478	6624.50463576	6678.60187668	6639.38659794	6005.80372493	5177.01446655	5626.01468429
alpha_rarefaction_75010_7.txt	75010	7	6615.70713392	7183.89774078	5756.34738372	6184.29066265	6351.98847262	6385.4670571	6672.12449799	6607.75138889	6738.04878049	6001.50436047	5107.73287671	5637.90015129
alpha_rarefaction_75010_8.txt	75010	8	6575.70971867	7117.22536806	5722.60114778	6024.92173913	6243.54676259	6356.97054492	6681.29483696	6557.36947791	6636.18361955	5845.05405405	5011.153457	5740.02715655
alpha_rarefaction_75010_9.txt	75010	9	6579.13274336	7264.97156398	5626.68888889	6331.30696203	6275.46958982	6422.37610619	6794.06302521	6579.64534075	6680.76184379	5991.6419214	5111.98984772	5732.88923077
alpha_rarefaction_80010_0.txt	80010	0	6623.6460396	7187.83617747	5669.12038304	6163.15655853	6378.07102273	6382.51585014	6744.64181092	6743.15268226	6801.31904161	6140.13023952	5141.25380711	5806.24345146
alpha_rarefaction_80010_1.txt	80010	1	6736.4611399	7264.69618834	5659.26514132	6111.55988456	6458.80029155	6330.79830748	6705.58333333	6655.83580081	6847.3491656	6162.13055954	5193.23498233	5785.04992436
alpha_rarefaction_80010_2.txt	80010	2	6784.42153048	7081.09090909	5765.26722925	6167.74750357	6343.83146067	6447.92011412	6738.15667575	6779.69642857	6751.13341804	6113.92732558	5097.14236707	6107.48657718
alpha_rarefaction_80010_3.txt	80010	3	6587.8865598	7108.38606195	5707.60958904	6254.16814159	6331.17403709	6333.20251397	6699.128	6737.0137931	6736.11390728	6068.03960396	5207.45768566	5797.67857143
alpha_rarefaction_80010_4.txt	80010	4	6622.89950372	7216.37037037	5697.02513966	6228.50874636	6451.39823009	6437.54674221	6772.33471074	6852.45340751	6727.07470511	5977.42758621	5271.26643599	5903.34639498
alpha_rarefaction_80010_5.txt	80010	5	6798.11942257	7283.08172531	5698.71862069	6224.24743777	6249.89158345	6413.4822695	6613.10196078	6688.29189189	6765.46684005	6159.90243902	5332.64533821	5912.38871473
alpha_rarefaction_80010_6.txt	80010	6	6837.22093023	7193.34867664	5721.46025105	6281.44428152	6617.96943231	6345.92243767	6648.13530928	6796.31593794	6806.97222222	6049.19400856	5185.06228956	5772.93057607
alpha_rarefaction_80010_7.txt	80010	7	6792.15917843	7167.05970149	5793.18804665	6147.2212766	6365.13773314	6381.25143678	6646.73913043	6734.37662338	6684.87220844	6015.07913669	5297.69257951	5785.82378855
alpha_rarefaction_80010_8.txt	80010	8	6552.88888889	7138.83972912	5708.11618257	6326.68918919	6424.3030303	6366.44351464	6604.10012837	6709.21253406	6803.37662338	6106.87205882	5207.03614458	5723.74251497
alpha_rarefaction_80010_9.txt	80010	9	6777.52795839	7098.75384615	5681.67174515	6346.22239032	6391.21763869	6462.19373219	6664.13368984	6679.32638889	6770.38543046	6096.56439942	5233.61061947	5887.53374233
alpha_rarefaction_85010_0.txt	85010	0	6690.74545455	7263.46111111	5767.45821727	6286.1443299	6496.27793696	n/a	6757.22036082	6887.15290934	6862.21673004	6122.68038409	5152.25976231	5769.00879765
alpha_rarefaction_85010_1.txt	85010	1	6758.21782178	7126.81630435	5732.76610644	6387.34904271	6562.26637555	n/a	6731.10077519	6651.50199203	6874.28238342	6171.16997167	5297.4017094	5868.78810976
alpha_rarefaction_85010_2.txt	85010	2	6746.82367448	7170.39174107	5769.12780899	6352.49851632	6573.7864215	n/a	6755.77777778	6863.64563758	6936.51235371	6178.02892562	5356.11052632	5803.07913669
alpha_rarefaction_85010_3.txt	85010	3	6696.39700375	7318.90421893	5761.72229822	6265.08189655	6389.53988604	n/a	6664.48337596	6769.91180285	6968.86984536	6176.01167883	5198.20207254	5907.21589205
alpha_rarefaction_85010_4.txt	85010	4	6771.27764128	7314.25766175	5794.22206506	6280.82703488	6466.84757835	n/a	6758.64751958	6822.67388363	6914.15031847	6103.64673157	5330.67959528	5865.48945783
alpha_rarefaction_85010_5.txt	85010	5	6685.09124538	7105.47171825	5802.68085106	6252.4512894	6599.34738372	n/a	6763.82758621	6903.4	6869.00123609	6139.59752747	5211.18549747	5852.47982063
alpha_rarefaction_85010_6.txt	85010	6	6789.51197982	7308.86172566	5744.2137931	6324.82916053	6627.19740634	n/a	6800.0252324	6745.70967742	6820.17042607	6176.80603448	5341.39821429	5925.18249258
alpha_rarefaction_85010_7.txt	85010	7	6720.89321608	7201.46723953	5782.87569832	6295.9756447	6538.86016949	n/a	6681.41296061	6885.38964578	6715.5710754	6133.00140449	5391.22800718	5901.12312312
alpha_rarefaction_85010_8.txt	85010	8	6790.34831461	7181.85823337	5723.25581395	6299.49295775	6547.98863636	n/a	6681.05798969	6884.25609756	6791.47191011	6269.44690265	5312.38003503	5926.51988218
alpha_rarefaction_85010_9.txt	85010	9	6619.13043478	7317.78296383	5754.3627451	6350.51546392	6553.47619048	n/a	6715.0	7131.56355932	6916.75989783	6213.98273381	5307.54049296	5885.44108761
