	sequences per sample	iteration	CK-1	CK-2	CK-3	TA-1	TA-2	TA-3	TB-1	TB-2	TB-3	TC-3	TC-2	TC-1
alpha_rarefaction_10010_5.txt	10010	5	10.0146146349	10.2060495472	9.80277716336	9.38715636155	9.59191615983	9.60860188477	9.66407154361	9.6639335719	9.67498607452	9.46541495062	8.93740112362	9.26922212489
alpha_rarefaction_10010_6.txt	10010	6	9.99899355934	10.2217012301	9.88348125768	9.41749394455	9.56471823275	9.56370444706	9.67867845592	9.6652151741	9.70256606294	9.50585335346	8.91170495556	9.23210303205
alpha_rarefaction_10010_7.txt	10010	7	9.97515809416	10.204134033	9.82597592463	9.4403322268	9.56271297518	9.56914212104	9.6996910665	9.68099983523	9.68750502503	9.47496197771	8.97336692846	9.28746852152
alpha_rarefaction_10010_8.txt	10010	8	9.99885221628	10.156780672	9.82834586165	9.42819605535	9.59493933834	9.64369996116	9.66808553554	9.65429577017	9.69191421262	9.49380635726	8.88923749252	9.25968956552
alpha_rarefaction_10010_9.txt	10010	9	9.99247114972	10.1977892633	9.81520043467	9.40913572054	9.60541247624	9.58389030769	9.66966098126	9.71351023722	9.68022632744	9.5122832639	8.92692854066	9.26683467569
alpha_rarefaction_15010_0.txt	15010	0	10.1123346482	10.2819186021	9.91684025812	9.52734718819	9.6603374807	9.65753165254	9.81410442859	9.75477590202	9.79081650748	9.54055019908	9.01178270402	9.30469907822
alpha_rarefaction_15010_1.txt	15010	1	10.1051396535	10.2978431468	9.93089824448	9.52047718697	9.68630526767	9.68051057939	9.80374249512	9.74385384119	9.76094432735	9.56017814782	8.98498606902	9.29760293142
alpha_rarefaction_15010_2.txt	15010	2	10.0929550968	10.2882185134	9.91973395079	9.52630376527	9.66463232068	9.64998334391	9.79589982179	9.79042335594	9.79195256173	9.56735373553	8.9998444826	9.33795252725
alpha_rarefaction_15010_3.txt	15010	3	10.1187743114	10.2788083926	9.92039315382	9.53135765121	9.66815099605	9.67912573468	9.7623631836	9.76195161045	9.75125273726	9.57704754088	8.99300478544	9.3233055415
alpha_rarefaction_15010_4.txt	15010	4	10.1156860293	10.2980476649	9.91271019415	9.52976290144	9.70268083955	9.68817333378	9.75258297934	9.75956053838	9.80943921763	9.58192719399	9.00895396573	9.359046838
alpha_rarefaction_15010_5.txt	15010	5	10.1142440858	10.2673980443	9.91905570553	9.50526666457	9.66568716556	9.67607768964	9.78605393685	9.77476767635	9.78215558985	9.52966370112	9.01633052957	9.34020505187
alpha_rarefaction_15010_6.txt	15010	6	10.0974769968	10.2777939373	9.89525544741	9.54011017115	9.65161745089	9.71414703991	9.79637179868	9.77160771319	9.75532236986	9.58424772475	8.9847270064	9.35744434704
alpha_rarefaction_15010_7.txt	15010	7	10.1410905702	10.2991358742	9.89631091228	9.53523556312	9.67209441528	9.68822542256	9.76365089136	9.79239891109	9.74896495564	9.56073479409	8.97828523402	9.3377851881
alpha_rarefaction_15010_8.txt	15010	8	10.1103268053	10.2830554626	9.94326075111	9.53601272855	9.67661109833	9.68768648677	9.76338555477	9.78290262586	9.78001290718	9.52675248703	8.99426424015	9.34701255841
alpha_rarefaction_15010_9.txt	15010	9	10.1207418199	10.2757178181	9.91938890128	9.50152939383	9.67435818493	9.6840359737	9.79389913345	9.75413725768	9.80578456805	9.57653814066	9.00124611726	9.31286058458
alpha_rarefaction_20010_0.txt	20010	0	10.1766270672	10.3437804111	9.95930046506	9.57886809249	9.74341932684	9.74296133428	9.83057999274	9.81688392408	9.82756894573	9.5888277455	9.03213662221	9.36495360376
alpha_rarefaction_20010_1.txt	20010	1	10.1895260829	10.3791350032	9.96868221189	9.54943853185	9.74754587023	9.72416856882	9.80656259799	9.80388372118	9.82267586619	9.5925474076	9.03866398895	9.35392616119
alpha_rarefaction_20010_2.txt	20010	2	10.1569876956	10.3159444574	9.96445141627	9.58155511207	9.70423673222	9.72534704412	9.82208504386	9.82070393556	9.82396354481	9.60341301477	9.04586055634	9.37384037134
alpha_rarefaction_20010_3.txt	20010	3	10.1537662064	10.3355091834	9.98964775781	9.55875215586	9.71202748278	9.73191480559	9.85015100855	9.79792739621	9.84116086969	9.59898560591	9.01196056726	9.38960866377
alpha_rarefaction_20010_4.txt	20010	4	10.1634201476	10.338311718	9.95384888733	9.55635262463	9.72534879582	9.72761898395	9.84570274007	9.81662847622	9.83756740633	9.5947576056	9.02376397415	9.39598980555
alpha_rarefaction_20010_5.txt	20010	5	10.1623544771	10.3368216539	9.96977951005	9.55363934822	9.72453884823	9.71062908524	9.8422900605	9.83873466433	9.8027000259	9.59080725626	9.05588124242	9.37444073521
alpha_rarefaction_20010_6.txt	20010	6	10.1623503575	10.3298010208	9.9469847698	9.56418361723	9.72771758563	9.73854756939	9.84880882769	9.81312321828	9.81965151468	9.5960355978	9.01864308385	9.38304374493
alpha_rarefaction_20010_7.txt	20010	7	10.171815261	10.3507605197	9.9572504705	9.55784167597	9.70040027414	9.74739372154	9.84186511404	9.81786641476	9.84162134764	9.61752426225	9.03118275778	9.36836988357
alpha_rarefaction_20010_8.txt	20010	8	10.1561948461	10.3466334329	9.96812064725	9.60054375834	9.71401972296	9.72757698833	9.82044836072	9.8007020572	9.82255045304	9.62050825691	9.03334421912	9.38869643559
alpha_rarefaction_20010_9.txt	20010	9	10.1464474701	10.3358013079	9.96321397375	9.58598544286	9.70811190677	9.73245679502	9.82624660088	9.82798504701	9.8326339631	9.58530936893	9.05982604331	9.39109885964
alpha_rarefaction_25010_0.txt	25010	0	10.2080491339	10.3688808806	9.99717918704	9.60187615917	9.76783096686	9.77944251693	9.87294098622	9.83597305136	9.88120725376	9.62536355301	9.08627116576	9.40687059483
alpha_rarefaction_25010_1.txt	25010	1	10.2126849632	10.3898116759	9.97856435268	9.60482528376	9.73872272403	9.75505015217	9.87013734676	9.83655544262	9.87805327179	9.61949165631	9.04816615103	9.42032799362
alpha_rarefaction_25010_2.txt	25010	2	10.2093831864	10.3768268176	9.99583095872	9.59009328704	9.74525020841	9.75292187374	9.8530151132	9.8516627971	9.839122619	9.63977563555	9.03630491647	9.40866147023
alpha_rarefaction_25010_3.txt	25010	3	10.2234841928	10.3960449037	9.99507309437	9.60021631458	9.74291206714	9.80031530174	9.85039959002	9.82729485539	9.87256849383	9.61567810176	9.06511646796	9.41343253445
alpha_rarefaction_25010_4.txt	25010	4	10.2145889973	10.4159061425	9.99749899556	9.61603149714	9.7487040692	9.77710587019	9.88328192916	9.88014333249	9.86924178337	9.64147378862	9.07074392307	9.39955633505
alpha_rarefaction_25010_5.txt	25010	5	10.2081883585	10.3963757063	10.0144953798	9.62308958926	9.74818448027	9.77570038354	9.87263170002	9.84688696601	9.85596062505	9.62794539587	9.07045460678	9.3931942507
alpha_rarefaction_25010_6.txt	25010	6	10.2100195206	10.3964981576	9.9926895257	9.61483776931	9.77732772865	9.75741515295	9.87434187862	9.85750414976	9.86103206758	9.62664456879	9.06535831827	9.41581482188
alpha_rarefaction_25010_7.txt	25010	7	10.2003702013	10.385392949	10.001759505	9.58499061083	9.72839468051	9.76847589601	9.87350851523	9.85709060692	9.87317117867	9.63682145281	9.06941584752	9.39085103634
alpha_rarefaction_25010_8.txt	25010	8	10.2063749635	10.3914804543	9.98946985782	9.60027723944	9.72917676913	9.74319685756	9.86120457292	9.83440385922	9.87092544799	9.61917478283	9.05946918023	9.40194822917
alpha_rarefaction_25010_9.txt	25010	9	10.2292364104	10.3483423	10.0218254931	9.55793299226	9.74460497578	9.7452044209	9.86748596623	9.84377683265	9.87839122043	9.61581727299	9.06983614973	9.40498217168
alpha_rarefaction_30010_0.txt	30010	0	10.2539704584	10.4032232394	10.0229709197	9.62939542539	9.77024521514	9.78814295674	9.88242226625	9.8820709424	9.88930736342	9.67184104629	9.07126989223	9.4156663884
alpha_rarefaction_30010_1.txt	30010	1	10.232519221	10.4143701871	10.0199193237	9.6363270662	9.77915036217	9.80514960918	9.92295775083	9.85522543805	9.90303678845	9.66857846508	9.07939184751	9.44028522388
alpha_rarefaction_30010_2.txt	30010	2	10.2318956132	10.4091181363	10.0296502719	9.63506241567	9.77877024086	9.8138799453	9.89588759639	9.87843727841	9.89268910805	9.64223328581	9.07996081417	9.41585600892
alpha_rarefaction_30010_3.txt	30010	3	10.2024964213	10.4256377617	10.0233910081	9.62371229673	9.7706401785	9.80305678655	9.91217723551	9.88252894586	9.89201308466	9.66500693272	9.09875406107	9.42119712005
alpha_rarefaction_30010_4.txt	30010	4	10.239463355	10.4152818074	10.018001553	9.59144389929	9.77831373169	9.78915639651	9.87626209813	9.88953540139	9.90620988864	9.67149099097	9.08051171351	9.4293359329
alpha_rarefaction_30010_5.txt	30010	5	10.2500385013	10.3953800286	10.0395726805	9.60593069401	9.75325604984	9.7773219827	9.88612235112	9.86664505487	9.92003113768	9.67666056468	9.08250719285	9.40764038189
alpha_rarefaction_30010_6.txt	30010	6	10.2332067164	10.4087829209	10.0312155718	9.63503351767	9.77813210343	9.77536037313	9.87711019564	9.87812251612	9.88496065479	9.66122376006	9.06304880612	9.43095915853
alpha_rarefaction_30010_7.txt	30010	7	10.2150041597	10.422965035	10.0256194223	9.6378515317	9.76755172228	9.77548445127	9.89730326971	9.87476083798	9.86359457625	9.66258751099	9.09177933841	9.43224722778
alpha_rarefaction_30010_8.txt	30010	8	10.253887704	10.4372966381	10.0256185156	9.62801105237	9.8011748503	9.78891796583	9.86078010601	9.87482279468	9.88474583776	9.67094416898	9.08780766263	9.43366219398
alpha_rarefaction_30010_9.txt	30010	9	10.2082171839	10.3959856232	10.0354787097	9.61026821151	9.75344424516	9.77944676172	9.89496995601	9.8692949194	9.90841155579	9.66672912937	9.08329135871	9.43178686449
alpha_rarefaction_35010_0.txt	35010	0	10.2669617591	10.4207335978	10.0300249737	9.63561305708	9.81199160224	9.79868968029	9.89924775551	9.88406259311	9.91703212276	9.66321314355	9.09983098777	9.44925842067
alpha_rarefaction_35010_1.txt	35010	1	10.2544011319	10.4185436233	10.0635470033	9.6431429684	9.80008212013	9.79701352825	9.90559334751	9.89173127414	9.9015675408	9.67255122768	9.09912891903	9.42636507981
alpha_rarefaction_35010_2.txt	35010	2	10.2436344115	10.4271828469	10.0462506853	9.64995892204	9.79372910449	9.79353982644	9.91912834623	9.90496647564	9.9077515787	9.70464529442	9.10073285773	9.42598383805
alpha_rarefaction_35010_3.txt	35010	3	10.2675328035	10.4320567218	10.0527291135	9.6333458851	9.78836205278	9.8102167337	9.89135703368	9.88663651829	9.90207919157	9.6697594567	9.09265946213	9.44226080812
alpha_rarefaction_35010_4.txt	35010	4	10.2357635136	10.4160853894	10.0384492575	9.641217463	9.79220859939	9.80749841819	9.89477541972	9.89283504584	9.90059113301	9.65653053804	9.08640062383	9.4268627861
alpha_rarefaction_35010_5.txt	35010	5	10.2447097686	10.428254445	10.0403998467	9.60211545268	9.77162819876	9.79024052526	9.88890713312	9.89036120455	9.92624435234	9.67467698885	9.11180734821	9.45491350378
alpha_rarefaction_35010_6.txt	35010	6	10.2342396226	10.4268716362	10.0546216102	9.6202548604	9.77880983191	9.80996610125	9.91747166203	9.90191424031	9.91690496465	9.68002916249	9.08139652065	9.41470124307
alpha_rarefaction_35010_7.txt	35010	7	10.27110905	10.4238472078	10.0356073076	9.62516680012	9.81164035016	9.80256846973	9.91975400281	9.88388984721	9.9290590761	9.6815438792	9.07963815776	9.43138507741
alpha_rarefaction_35010_8.txt	35010	8	10.2428568555	10.4268205541	10.0308666169	9.63855695227	9.79960853129	9.79820542723	9.91589295744	9.91486114768	9.89637862831	9.66539782825	9.09951361127	9.43238549253
alpha_rarefaction_35010_9.txt	35010	9	10.2439570734	10.4158828652	10.0619008247	9.64579944607	9.78957943046	9.79732428501	9.92345449897	9.90044329043	9.91980099048	9.66491778519	9.11082482547	9.41624763609
alpha_rarefaction_40010_0.txt	40010	0	10.2594595478	10.4423652699	10.0469094038	9.64651070884	9.79107351769	9.82477879379	9.92361984916	9.92331512106	9.92825789919	9.69507694895	9.11527827054	9.44493187949
alpha_rarefaction_40010_1.txt	40010	1	10.2795695351	10.4424201219	10.0414202628	9.63874083443	9.8005464979	9.82358527479	9.92775758015	9.91327457394	9.91615916475	9.68856594986	9.11787829793	9.46244655533
alpha_rarefaction_40010_2.txt	40010	2	10.2652594912	10.4375510055	10.0657388545	9.64207106556	9.79891792906	9.82305242996	9.94781312561	9.91419444064	9.92531768597	9.67256538953	9.12299176851	9.45472791382
alpha_rarefaction_40010_3.txt	40010	3	10.2813401047	10.4365881731	10.0418738975	9.65579095037	9.80364010179	9.83191217314	9.92392503175	9.89284480735	9.92244673273	9.67717056647	9.10303576424	9.43293711383
alpha_rarefaction_40010_4.txt	40010	4	10.2790849645	10.4374219893	10.0735159488	9.63357953888	9.80291809034	9.81071464977	9.91958267426	9.90549600165	9.93017956868	9.68099918076	9.10992162005	9.45018601028
alpha_rarefaction_40010_5.txt	40010	5	10.2611077599	10.4493468905	10.0604593844	9.66136200249	9.7992907536	9.82532150259	9.91749956949	9.91242942637	9.92405934198	9.67858828098	9.11166467052	9.43870378664
alpha_rarefaction_40010_6.txt	40010	6	10.2749693948	10.4443553154	10.0549072148	9.65763450464	9.79823025691	9.83692180451	9.91845024405	9.90828551479	9.90989741997	9.6956110415	9.10007041452	9.43546353134
alpha_rarefaction_40010_7.txt	40010	7	10.2683025484	10.439657176	10.0582691087	9.65221489958	9.79607955261	9.82753032062	9.91813978348	9.91578179105	9.92453850286	9.68233373652	9.09058807225	9.46228265994
alpha_rarefaction_40010_8.txt	40010	8	10.2717411513	10.437099432	10.0502666948	9.6498394124	9.80356730652	9.82125503815	9.94862681095	9.91833718733	9.92785824793	9.69512966871	9.11391139802	9.44487935385
alpha_rarefaction_40010_9.txt	40010	9	10.2942082645	10.437884193	10.0583049997	9.65675301422	9.79944608797	9.81957546059	9.94077185941	9.91431871679	9.92467657208	9.67552257157	9.12895214492	9.45900156001
alpha_rarefaction_45010_0.txt	45010	0	10.2768162401	10.4536840689	10.055505246	9.68025605088	9.80300897715	9.8266013499	9.94595936382	9.91898312837	9.92964366831	9.68307168635	9.12085904634	9.44640200413
alpha_rarefaction_45010_1.txt	45010	1	10.2682388616	10.4554642307	10.0755383381	9.67419965901	9.82305093194	9.82600505795	9.95103553728	9.9292087698	9.94207427609	9.70090251705	9.13359974284	9.45552387705
alpha_rarefaction_45010_2.txt	45010	2	10.291330745	10.4606615441	10.0694628697	9.65791524598	9.81748230673	9.84152187085	9.93987962388	9.91821957804	9.92626772466	9.68848443372	9.11587338323	9.45693206511
alpha_rarefaction_45010_3.txt	45010	3	10.2766998258	10.4362173789	10.0737547491	9.68136793317	9.80934979279	9.82551688563	9.94374788136	9.92152203525	9.9404803818	9.7079713499	9.12077468993	9.45622405504
alpha_rarefaction_45010_4.txt	45010	4	10.2757671585	10.4453953932	10.0606477543	9.6521881584	9.8342618582	9.82617781283	9.93578741003	9.90598974996	9.9450917644	9.68469520252	9.11695322557	9.45758168829
alpha_rarefaction_45010_5.txt	45010	5	10.2841276148	10.4592337135	10.0621304386	9.6686632295	9.81339043371	9.82506373846	9.94163580409	9.91971063446	9.93348458623	9.71032676169	9.12205218356	9.44816617618
alpha_rarefaction_45010_6.txt	45010	6	10.2927792504	10.4564387803	10.0657584065	9.67051145471	9.82782776237	9.83126376836	9.94086176944	9.92910068454	9.9243540306	9.70428947146	9.11642248729	9.46304283718
alpha_rarefaction_45010_7.txt	45010	7	10.2830064916	10.4686356516	10.0730730186	9.65369975711	9.82671120185	9.84128120255	9.93325716644	9.93287885675	9.93151887219	9.71127478428	9.11415322119	9.4629709908
alpha_rarefaction_45010_8.txt	45010	8	10.2850027167	10.46555222	10.0650570828	9.65619534591	9.81215202933	9.83811578153	9.94154987998	9.90604741126	9.9503909012	9.69008135459	9.11456950692	9.44332270641
alpha_rarefaction_45010_9.txt	45010	9	10.2786407473	10.4570606935	10.0615247224	9.65702172688	9.82043174937	9.82553685257	9.92209570286	9.91374603115	9.95291421612	9.70545529976	9.10989524584	9.45277217297
alpha_rarefaction_50010_0.txt	50010	0	10.2897629258	10.4697727457	10.0882780805	9.66895661414	9.82799377757	9.84105804152	9.94719180288	9.91471450755	9.93812798542	9.71512576095	9.11818899314	9.47117234696
alpha_rarefaction_50010_1.txt	50010	1	10.2911116997	10.4772291832	10.0736660033	9.68466857174	9.81792563565	9.83026012787	9.93801601662	9.93819159962	9.95442274895	9.71336854782	9.12369491252	9.45749341098
alpha_rarefaction_50010_2.txt	50010	2	10.2873768513	10.4675452609	10.085146514	9.67667257714	9.84359006111	9.83988766592	9.94494156797	9.93445839389	9.93373732921	9.69905727832	9.13355521294	9.46564031122
alpha_rarefaction_50010_3.txt	50010	3	10.2899513181	10.4702083372	10.0752274503	9.66854797869	9.81794544622	9.82547150337	9.94929575957	9.9488923165	9.95421016219	9.71438450173	9.13031331331	9.4687979969
alpha_rarefaction_50010_4.txt	50010	4	10.2996344297	10.4591285178	10.080537384	9.66481339407	9.82350591813	9.83293721369	9.95487661412	9.94070284687	9.9406428826	9.72056300202	9.14887436572	9.48547227821
alpha_rarefaction_50010_5.txt	50010	5	10.2814715734	10.4625342201	10.0666632049	9.68366621996	9.82776933245	9.83905985214	9.96302221653	9.9265333667	9.92990790531	9.70074878661	9.14086367141	9.47528789941
alpha_rarefaction_50010_6.txt	50010	6	10.2923682417	10.4635948318	10.078641608	9.66910792651	9.81825063284	9.83920776674	9.9371487182	9.92099735694	9.93203554041	9.70179127105	9.13984313949	9.47640944144
alpha_rarefaction_50010_7.txt	50010	7	10.2898256096	10.4768242538	10.0749596696	9.65937134818	9.82820621682	9.84842704049	9.94910372372	9.9441964841	9.93415793743	9.7062720753	9.12720777081	9.4795392446
alpha_rarefaction_50010_8.txt	50010	8	10.2837071063	10.4667037664	10.0747316131	9.66389727047	9.82896691551	9.83932383033	9.96780411163	9.9413556134	9.94656681588	9.69906149191	9.11783838163	9.48869680541
alpha_rarefaction_50010_9.txt	50010	9	10.2845950887	10.4647953846	10.0800783263	9.66880969666	9.82758455856	9.83529295948	9.93726456623	9.94431250553	9.94900257541	9.70857802017	9.13780430012	9.46153102993
alpha_rarefaction_55010_0.txt	55010	0	10.2982108646	10.476331183	10.085071544	9.6843548033	9.84614221074	9.85021434369	9.95209495534	9.92203400173	9.95579725436	9.72445434436	9.12923703159	9.47229402271
alpha_rarefaction_55010_1.txt	55010	1	10.2996048575	10.4787037261	10.0821435179	9.68489686406	9.84067963479	9.85063097692	9.96507635064	9.93628675956	9.95887823567	9.710494407	9.13294381621	9.48182501208
alpha_rarefaction_55010_2.txt	55010	2	10.3035797873	10.480012729	10.0840506182	9.68162157276	9.83500827498	9.84527128362	9.95437501099	9.93458749982	9.9436177001	9.71535188039	9.12445019944	9.47029357826
alpha_rarefaction_55010_3.txt	55010	3	10.2984198227	10.4855022658	10.0791570997	9.68497974107	9.82698404619	9.84513805027	9.95272547426	9.93135616451	9.94760146461	9.71040808964	9.12100674856	9.47613557659
alpha_rarefaction_55010_4.txt	55010	4	10.3015889966	10.4791615221	10.0719442307	9.68773365904	9.81864914129	9.83768658834	9.95573574012	9.93566882091	9.94913011236	9.71284652781	9.12853466294	9.47054168943
alpha_rarefaction_55010_5.txt	55010	5	10.2976281923	10.4880317556	10.0778496639	9.68151736363	9.83273577739	9.84514240191	9.96882541812	9.94461875562	9.9464220057	9.710035373	9.12907457416	9.47304975055
alpha_rarefaction_55010_6.txt	55010	6	10.31057879	10.4789396148	10.084238858	9.67522214696	9.83993548642	9.83139781756	9.95313486506	9.93994827704	9.94165822371	9.70791070013	9.13049675995	9.48597626642
alpha_rarefaction_55010_7.txt	55010	7	10.289864191	10.4703454097	10.0737815725	9.68191523163	9.83681675195	9.83716667272	9.96160529971	9.9413846681	9.93989397762	9.71238514226	9.12516433463	9.48679282142
alpha_rarefaction_55010_8.txt	55010	8	10.3054840849	10.4809645067	10.0884685724	9.68180373545	9.83232120067	9.84017703846	9.96026290101	9.92474692837	9.95598530336	9.7024408292	9.12634266915	9.4813133867
alpha_rarefaction_55010_9.txt	55010	9	10.2947383379	10.4740581658	10.0708336327	9.68858849643	9.83174665778	9.84845587432	9.95245871467	9.92612380282	9.94232355909	9.70533801222	9.12375837171	9.48456384563
alpha_rarefaction_60010_0.txt	60010	0	10.3098555061	10.4981774729	10.0974581031	9.67762078372	9.83877888758	9.84496247301	9.96545802412	9.9607314641	9.95532330402	9.71855098654	9.13782278466	9.48862629473
alpha_rarefaction_60010_1.txt	60010	1	10.3075144728	10.481141484	10.0856284099	9.68730524514	9.83641447572	9.84749090643	9.97025133264	9.94426764001	9.9623309981	9.71659888354	9.14523169323	9.47198475377
alpha_rarefaction_60010_2.txt	60010	2	10.2998455904	10.4921578851	10.084175909	9.67973051277	9.83330138538	9.84845255082	9.94814797368	9.93487593724	9.94614963282	9.72093112116	9.14544711118	9.49299205264
alpha_rarefaction_60010_3.txt	60010	3	10.3049628421	10.4864701462	10.0858301316	9.68639650182	9.83742221446	9.85595706605	9.96190513372	9.94764787752	9.95060200163	9.71879533374	9.1288939723	9.48762626946
alpha_rarefaction_60010_4.txt	60010	4	10.3018572989	10.4891449302	10.0888535445	9.68659864752	9.84090087499	9.86104429479	9.95772553388	9.95863162888	9.94896857895	9.72155511371	9.1484996677	9.48465586225
alpha_rarefaction_60010_5.txt	60010	5	10.2960006399	10.485626393	10.0823954217	9.68734559449	9.84712992222	9.85440908269	9.96412776419	9.93838689094	9.9500483776	9.7191048607	9.12846192061	9.49203477104
alpha_rarefaction_60010_6.txt	60010	6	10.2933496108	10.4709821677	10.0842651087	9.68419192398	9.83968623848	9.8532836517	9.96049073708	9.94634008535	9.9529707425	9.72068613035	9.13413585259	9.48868274467
alpha_rarefaction_60010_7.txt	60010	7	10.3158556868	10.4809878066	10.0940848565	9.67879903378	9.83651858441	9.86222705678	9.96628196157	9.94479014078	9.96572170846	9.71119570124	9.14277289118	9.47948489457
alpha_rarefaction_60010_8.txt	60010	8	10.3138727196	10.5009946459	10.0854668759	9.69409542108	9.83958588049	9.86072914531	9.95660240657	9.94015234373	9.96167823717	9.72295557715	9.14049179381	9.48664529575
alpha_rarefaction_60010_9.txt	60010	9	10.3060406245	10.4842654101	10.0862677438	9.68180174102	9.84874299294	9.84898457938	9.96760907717	9.94643387541	9.96497080878	9.7283204341	9.15319339024	9.48997199071
